4	0	0	
25	0	0	
27	0	0	
43	0	0	
51	0	0	
67	0	0	
85	0	0	
88	0	0	
93	0	0	
94	0	0	
99	0	0	
105	0	0	
107	0	0	
112	0	0	
138	0	2	
168	0	2	
172	0	2	
175	0	0	
187	0	0	
188	0	0	
215	0	0	
225	0	0	
227	0	0	
231	0	0	
249	0	0	
283	0	0	
287	0	0	
292	0	2	
302	0	2	
310	0	2	
316	0	2	
321	0	2	
322	0	2	
323	0	2	
326	0	0	
346	0	0	
353	0	0	
357	0	0	
434	0	0	
458	0	2	
489	0	2	
496	0	2	
500	0	2	
501	0	2	
503	0	2	
509	0	2	
529	0	0	
537	0	0	
538	0	0	
545	0	0	
553	0	0	
569	0	0	
578	0	0	
582	0	0	
585	0	0	
599	0	0	
610	0	0	
612	0	0	
624	0	0	
630	0	0	
635	0	0	
664	0	2	
668	0	2	
670	0	2	
680	0	0	
687	0	0	
696	0	0	
709	0	0	
714	0	0	
729	0	0	
754	0	0	
762	0	0	
766	0	0	
767	0	0	
770	0	0	
787	0	0	
788	0	0	
790	0	0	
791	0	0	
802	0	1	
834	0	1	
838	0	1	
855	0	1	
867	0	1	
868	0	1	
875	0	1	
884	0	1	
888	0	1	
895	0	1	
899	0	1	
907	0	1	
933	0	1	
957	0	1	
992	0	1	
998	0	1	
999	0	1	
1000	0	1	
1028	0	1	
1040	0	1	
1051	0	1	
1052	0	1	
1059	0	1	
1069	0	1	
1070	0	1	
1075	0	1	
1088	0	1	
1090	0	1	
1093	0	1	
1098	0	1	
1120	0	1	
1130	0	1	
1153	0	1	
1160	0	1	
1164	0	1	
1189	0	1	
1193	0	1	
1203	0	1	
1230	0	1	
1236	0	1	
1240	0	1	
1243	0	1	
1248	0	1	
1250	0	1	
1253	0	1	
1257	0	1	
1263	0	1	
1275	0	1	
1277	0	1	
1281	0	1	
1289	0	1	
1290	0	1	
1291	0	1	
1295	0	1	
1304	0	1	
1307	0	1	
1310	0	1	
1311	0	1	
1321	0	1	
1331	0	1	
1344	0	1	
1365	0	1	
1370	0	1	
1412	0	2	
1414	0	1	
1422	0	1	
1426	0	1	
1435	0	1	
1454	0	1	
1460	0	1	
1462	0	1	
1468	0	1	
1492	0	1	
1502	0	1	
1544	0	2	
1545	0	2	
1562	0	1	
1573	0	1	
1576	0	1	
1581	0	1	
1586	0	1	
1601	0	1	
1610	0	1	
1624	0	2	
1644	0	1	
1647	0	1	
1650	0	1	
1653	0	1	
1660	0	1	
1664	0	1	
1674	0	1	
1677	0	1	
1690	0	1	
1693	0	1	
1704	0	2	
1708	0	2	
1713	0	2	
1717	0	2	
1751	0	2	
1767	0	2	
1777	0	2	
1781	0	2	
1786	0	2	
1813	0	1	
1815	0	1	
1840	0	1	
1843	0	1	
1848	0	1	
1862	0	1	
1873	0	1	
1876	0	2	
1882	0	2	
1888	0	2	
1894	0	2	
1903	0	2	
1929	0	1	
1930	0	1	
1932	0	1	
1937	0	1	
1944	0	1	
1950	0	1	
1988	0	1	
1992	0	1	
1996	0	1	
2001	0	1	
2012	0	1	
2027	0	2	
2029	0	2	
2044	0	2	
2052	0	2	
2068	0	1	
2083	0	1	
2087	0	1	
2089	0	1	
2130	0	1	
2135	0	1	
2143	0	1	
2155	0	1	
2166	0	1	
2167	0	1	
2201	0	1	
2204	0	1	
2206	0	1	
2208	0	1	
2215	0	1	
2216	0	1	
2232	0	1	
2233	0	1	
2236	0	1	
2246	0	1	
2255	0	1	
2258	0	1	
2268	0	1	
2282	0	1	
2305	0	1	
2338	0	1	
2354	0	1	
2370	0	1	
2382	0	1	
2389	0	1	
2394	0	1	
2408	0	1	
2413	0	1	
2426	0	1	
2431	0	1	
2432	0	1	
2443	0	1	
2445	0	1	
2488	0	1	
2489	0	1	
2493	0	1	
2494	0	1	
2500	0	1	
2501	0	1	
2509	0	1	
2511	0	1	
2522	0	1	
2563	0	1	
2570	0	1	
2572	0	1	
2621	0	1	
2622	0	1	
2630	0	1	
2637	0	1	
2640	0	1	
2651	0	1	
2654	0	1	
2657	0	1	
2662	0	1	
2669	0	1	
2670	0	1	
2673	0	1	
2687	0	1	
2713	0	1	
2737	0	1	
2744	0	1	
2754	0	1	
2771	0	1	
2773	0	1	
2780	0	1	
